,vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
11825146,1,04/15/2015 01:16:08 PM,04/15/2015 01:23:48 PM,N,1,-73.90364837646483,40.74584579467773,-73.88568115234375,40.752540588378906,1,1.3,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
728278,2,01/28/2015 11:43:46 AM,01/28/2015 12:25:43 PM,N,1,-73.9256820678711,40.82804107666016,-73.88138580322266,40.86896133422852,1,8.78,30.5,0.0,0.5,0.0,0.0,,0.3,31.3,2,1.0
6828341,2,08/14/2015 11:33:01 AM,08/14/2015 11:51:20 AM,N,1,-73.95167541503906,40.714202880859375,-73.98844146728516,40.71868896484375,1,2.16,13.0,0.0,0.5,2.76,0.0,,0.3,16.56,1,1.0
4686807,2,05/24/2015 07:18:00 PM,05/24/2015 07:29:39 PM,N,1,-73.96260833740233,40.67200469970703,-73.92972564697266,40.68115997314453,1,2.73,11.5,0.0,0.5,2.46,0.0,,0.3,14.76,1,1.0
5885827,2,03/09/2015 12:38:10 PM,03/09/2015 12:48:33 PM,N,1,-73.98178100585938,40.69193649291992,-73.9906005859375,40.69236755371094,1,0.95,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
8775242,2,03/10/2015 04:02:55 PM,03/10/2015 04:07:03 PM,N,1,-73.94684600830078,40.63176345825195,-73.953369140625,40.6383171081543,1,0.61,5.0,1.0,0.5,1.36,0.0,,0.3,8.16,1,1.0
10613520,2,01/16/2015 08:37:03 AM,01/16/2015 08:41:34 AM,N,1,-73.95925903320312,40.809131622314446,-73.95298767089844,40.81027603149414,1,0.55,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
11627267,2,03/22/2015 03:08:31 AM,03/22/2015 03:15:06 AM,N,1,-73.9407501220703,40.71206283569336,-73.90631103515625,40.71287536621094,5,1.84,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
98496,2,02/11/2015 12:30:25 PM,02/11/2015 12:37:15 PM,N,1,-73.9210433959961,40.76000213623047,-73.93752288818358,40.76448822021485,1,1.11,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
9506387,2,09/29/2015 08:59:42 PM,09/29/2015 09:33:27 PM,N,1,-73.9588394165039,40.81466293334961,-73.87432098388672,40.735061645507805,1,9.36,31.5,0.5,0.5,9.58,5.54,,0.3,47.92,1,1.0
11069477,2,04/12/2015 12:48:47 AM,04/12/2015 12:54:57 AM,N,1,-73.99130249023438,40.66334533691406,-73.9761962890625,40.67477798461913,5,1.24,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
12030066,1,12/12/2015 10:23:19 PM,12/12/2015 10:29:41 PM,N,1,-73.96524047851561,40.69350051879882,-73.9520492553711,40.68463516235352,2,1.3,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
6434433,1,04/12/2015 05:20:48 PM,04/12/2015 05:32:27 PM,N,1,-73.9173812866211,40.66008377075195,-73.92062377929686,40.67991256713867,1,1.5,9.0,0.0,0.5,1.95,0.0,,0.3,11.75,1,1.0
9973384,2,11/25/2015 03:35:43 PM,11/25/2015 04:10:37 PM,N,1,-73.93238067626953,40.66862487792969,-73.95819091796875,40.64690399169922,1,3.4,22.0,0.0,0.5,0.0,0.0,,0.3,22.8,1,1.0
2129815,1,06/18/2015 09:53:45 PM,06/18/2015 09:57:58 PM,N,1,-73.94342041015625,40.81533050537109,-73.93938446044923,40.822612762451165,1,0.8,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
15798770,1,07/11/2015 07:39:58 AM,07/11/2015 07:46:17 AM,N,1,-73.92161560058594,40.76673889160156,-73.9363021850586,40.74982070922852,1,1.4,7.5,0.0,0.5,1.0,0.0,,0.3,9.3,1,1.0
18708642,2,07/18/2015 09:23:02 AM,07/18/2015 09:37:04 AM,N,1,-73.95869445800781,40.654930114746094,-73.97882080078125,40.686767578125,1,2.52,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
5341641,2,03/10/2015 09:31:53 PM,03/10/2015 09:37:35 PM,N,1,-74.0064926147461,40.64881896972656,-73.99287414550781,40.66185760498047,1,1.13,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
14558874,2,04/19/2015 08:46:20 AM,04/19/2015 08:52:49 AM,N,1,-73.94985961914062,40.82617950439453,-73.92244720458984,40.81728363037109,1,1.72,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
9621799,1,03/29/2015 08:45:30 PM,03/29/2015 08:57:48 PM,N,1,-73.9378204345703,40.84782409667969,-73.91732025146483,40.85212326049805,1,1.7,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0
4050720,2,12/27/2015 12:09:26 AM,12/28/2015 12:00:00 AM,N,1,-73.95875549316406,40.80756378173828,-73.98751068115233,40.71998596191406,1,8.42,27.0,0.5,0.5,0.0,0.0,,0.3,28.3,1,1.0
12772286,2,10/26/2015 09:24:02 AM,10/26/2015 09:34:19 AM,N,1,-73.95109558105469,40.79136657714844,-73.94959259033203,40.78529357910156,1,0.74,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1,1.0
1333344,2,02/26/2015 02:41:10 PM,02/26/2015 03:01:16 PM,N,1,-73.90341949462889,40.745750427246094,-73.91634368896483,40.70486068725586,1,3.83,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2,1.0
12358015,2,03/25/2015 06:23:15 PM,03/25/2015 06:42:07 PM,N,1,-73.99235534667967,40.6894416809082,-74.00659942626953,40.73201751708984,1,4.18,16.5,1.0,0.5,2.0,0.0,,0.3,20.3,1,1.0
2721724,2,01/04/2015 04:10:42 PM,01/04/2015 04:16:11 PM,N,1,-73.84290313720702,40.84109878540039,-73.82818603515625,40.85329055786133,1,1.07,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1,1.0
14379520,2,11/30/2015 12:26:28 PM,11/30/2015 12:38:18 PM,N,1,-73.95330810546875,40.78853225708008,-73.97807312011719,40.78667449951172,1,2.11,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
10668827,2,01/08/2015 05:52:18 PM,01/08/2015 05:55:35 PM,N,1,-73.91436004638672,40.75681686401367,-73.91114807128906,40.7632064819336,1,0.79,4.5,1.0,0.5,1.1,0.0,,0.3,7.4,1,1.0
9378324,2,09/29/2015 02:42:41 PM,09/29/2015 02:44:53 PM,N,1,-73.93209838867188,40.76488494873047,-73.94035339355469,40.76335906982422,1,0.58,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
7130879,2,11/05/2015 10:58:02 AM,11/05/2015 11:12:56 AM,N,1,-73.95713806152342,40.69075775146485,-73.92254638671875,40.68204879760742,1,2.47,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
4863731,2,01/25/2015 06:52:27 PM,01/25/2015 07:03:23 PM,N,1,-73.93901824951173,40.80512237548828,-73.9697265625,40.79233169555664,1,2.69,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
14924494,2,11/07/2015 12:02:19 AM,11/07/2015 12:16:59 AM,N,1,-73.97401428222656,40.67923355102539,-73.9222412109375,40.68647384643555,1,3.93,14.0,0.5,0.5,3.06,0.0,,0.3,18.36,1,1.0
4278260,2,09/04/2015 05:50:40 PM,09/04/2015 06:17:31 PM,N,1,-73.84513092041014,40.75486373901367,-73.96262359619139,40.77868270874024,1,10.75,32.0,1.0,0.5,7.87,5.54,,0.3,47.21,1,1.0
3369624,2,11/06/2015 07:39:26 AM,11/06/2015 08:03:25 AM,N,1,-73.94124603271484,40.693267822265625,-73.8790512084961,40.67477035522461,1,4.54,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,1,1.0
16135207,2,05/16/2015 03:39:20 PM,05/16/2015 03:49:10 PM,N,1,-73.95154571533203,40.793651580810554,-73.97724151611328,40.77960586547852,1,2.29,9.5,0.0,0.5,3.09,0.0,,0.3,13.39,1,1.0
17201464,2,04/03/2015 10:40:00 PM,04/03/2015 10:40:02 PM,N,5,0.0,0.0,-73.8642349243164,40.816848754882805,1,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,1,2.0
11812808,1,05/22/2015 06:07:08 PM,05/22/2015 06:22:51 PM,N,1,-73.9183578491211,40.75874710083008,-73.86492919921875,40.77048873901367,1,4.1,15.0,1.0,0.5,3.35,0.0,,0.3,20.15,1,1.0
18983488,1,10/31/2015 09:59:14 PM,10/31/2015 10:04:13 PM,N,1,-73.9609375,40.66304397583008,-73.95699310302734,40.67343521118164,1,1.1,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
4961194,2,01/24/2015 09:54:51 AM,01/24/2015 09:58:02 AM,N,1,-73.94741821289062,40.81036758422852,-73.94073486328125,40.805976867675774,1,0.56,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
13612688,2,06/08/2015 09:01:57 AM,06/08/2015 09:40:22 AM,N,1,-73.97756195068358,40.675308227539055,-73.99179077148438,40.72960662841797,1,4.36,25.0,0.0,0.5,2.0,0.0,,0.3,27.8,1,1.0
18787757,2,06/21/2015 11:39:18 PM,06/21/2015 11:48:19 PM,N,1,-73.9034652709961,40.745338439941406,-73.92094421386719,40.73760223388672,1,1.21,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
2985748,2,01/01/2015 03:17:18 PM,01/01/2015 03:24:38 PM,N,1,-73.95133972167967,40.80476379394531,-73.94618225097656,40.82553863525391,1,1.64,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
16032474,2,07/24/2015 04:00:23 PM,07/24/2015 04:12:00 PM,N,1,-73.91160583496092,40.775344848632805,-73.89112091064453,40.770652770996094,1,1.43,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1,1.0
1223881,2,02/05/2015 07:55:38 AM,02/05/2015 08:01:14 AM,N,1,-73.96871185302734,40.69275665283203,-73.9814224243164,40.70134353637695,2,1.18,6.5,0.0,0.5,1.0,0.0,,0.3,8.3,1,1.0
9774166,2,03/09/2015 08:49:57 AM,03/09/2015 09:22:32 AM,N,1,-73.93343353271484,40.684608459472656,-73.95579528808595,40.71937942504882,1,3.24,20.5,0.0,0.5,4.26,0.0,,0.3,25.56,1,1.0
3924393,1,12/20/2015 08:48:23 AM,12/20/2015 09:07:27 AM,N,1,-73.98897552490233,40.69464111328125,-73.9764633178711,40.75951385498047,1,6.9,22.5,0.0,0.5,5.8,0.0,,0.3,29.1,1,1.0
11465964,2,09/24/2015 09:39:33 PM,09/24/2015 09:46:33 PM,N,1,-73.91494750976561,40.76408004760742,-73.89031219482422,40.77080535888672,3,1.77,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
8355350,2,07/23/2015 11:11:36 PM,07/23/2015 11:26:34 PM,N,1,-73.97879791259764,40.683860778808594,-74.01082611083984,40.64907836914063,1,3.14,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1.0
10780868,2,10/13/2015 08:12:24 AM,10/13/2015 08:14:36 AM,N,1,-73.95609283447266,40.81306076049805,-73.94902038574217,40.80849838256836,1,0.49,4.0,0.0,0.5,0.96,0.0,,0.3,5.76,1,1.0
9273231,2,06/05/2015 09:12:59 PM,06/05/2015 09:23:33 PM,N,1,-73.95819091796875,40.81560516357422,-73.98884582519531,40.77370071411133,2,4.53,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2,1.0
18879718,2,06/15/2015 08:32:42 PM,06/15/2015 08:36:11 PM,N,1,-73.91819763183594,40.86213684082031,-73.91529083251953,40.86009979248047,1,0.33,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
14008402,2,08/16/2015 11:00:06 PM,08/16/2015 11:03:02 PM,N,1,-73.90135955810547,40.83834457397461,-73.90499877929686,40.8396873474121,1,0.02,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1.0
18258567,2,05/07/2015 06:06:21 PM,05/07/2015 06:11:49 PM,N,1,-73.9215087890625,40.76652145385742,-73.92625427246092,40.7609748840332,1,0.5,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
16327039,2,05/02/2015 08:04:08 AM,05/02/2015 08:07:35 AM,N,1,-73.950439453125,40.82625198364258,-73.94245910644531,40.83230972290039,1,0.71,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
11526480,2,03/16/2015 08:18:49 PM,03/16/2015 08:24:06 PM,N,1,-73.89700317382812,40.754432678222656,-73.9172592163086,40.75820159912109,1,1.19,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
537081,2,02/15/2015 08:18:00 AM,02/15/2015 08:19:26 AM,N,1,-73.90601348876953,40.69998550415039,-73.90386199951173,40.699100494384766,1,0.15,3.0,0.0,0.5,6.0,0.0,,0.3,9.8,1,1.0
2984481,2,03/12/2015 04:01:37 PM,03/12/2015 04:09:27 PM,N,1,-73.89678192138672,40.862617492675774,-73.89996337890625,40.87191009521485,5,0.97,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1,1.0
1539313,2,01/11/2015 02:11:51 PM,01/11/2015 02:12:20 PM,N,1,-73.9474868774414,40.78466033935546,-73.94875335693358,40.78497695922852,1,0.01,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2,1.0
5880459,2,12/15/2015 08:46:16 AM,12/15/2015 08:50:33 AM,N,1,-73.98992156982422,40.70209884643555,-73.98859405517578,40.6930046081543,3,0.68,5.0,0.0,0.5,1.08,0.0,,0.3,6.88,1,1.0
11318369,2,07/31/2015 01:30:41 AM,07/31/2015 01:45:57 AM,N,1,-73.9588165283203,40.7220115661621,-73.93048858642578,40.6941032409668,1,3.04,13.0,0.5,0.5,3.58,0.0,,0.3,17.88,1,1.0
8777222,1,04/06/2015 08:52:12 PM,04/06/2015 08:54:19 PM,N,1,-73.96205139160156,40.68255615234375,-73.97197723388672,40.68536758422852,1,0.6,4.0,0.5,0.5,0.75,0.0,,0.3,6.05,1,1.0
16023393,2,12/07/2015 10:06:16 PM,12/07/2015 10:13:30 PM,N,1,-73.97991180419923,40.67707824707031,-73.97017669677734,40.677005767822266,1,0.92,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
5577072,2,05/31/2015 05:51:58 PM,05/31/2015 05:55:44 PM,N,1,-73.92559051513672,40.76175308227539,-73.93075561523438,40.76773071289063,1,0.65,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1,1.0
5433363,2,04/18/2015 04:47:47 PM,04/18/2015 05:19:37 PM,N,1,-73.93766784667967,40.80409240722656,-73.8984832763672,40.93098831176758,1,12.59,38.0,0.0,0.5,0.0,0.0,,0.3,38.8,2,1.0
9887808,2,10/15/2015 08:08:31 PM,10/15/2015 08:21:23 PM,N,1,-73.96013641357422,40.65692901611328,-73.93658447265625,40.68709945678711,1,3.32,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2,1.0
2909444,2,11/24/2015 07:58:10 AM,11/24/2015 08:05:07 AM,N,1,-73.98408508300781,40.67205429077149,-73.97632598876953,40.68254852294922,1,0.82,6.5,0.0,0.5,2.19,0.0,,0.3,9.49,1,1.0
12687427,2,04/26/2015 11:28:42 AM,04/26/2015 11:44:10 AM,N,1,-73.96630859375,40.6897087097168,-73.99251556396483,40.6894416809082,1,1.66,11.0,0.0,0.5,2.2,0.0,,0.3,14.0,1,1.0
3102208,1,03/11/2015 06:54:25 PM,03/11/2015 07:23:01 PM,N,1,-74.00597381591797,40.68132781982422,-73.94316864013672,40.69430160522461,1,4.8,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,2,1.0
19032489,2,04/29/2015 02:08:30 AM,04/29/2015 02:16:37 AM,N,1,-73.96345520019531,40.71038055419922,-73.99449157714845,40.7197380065918,1,2.33,9.5,0.5,0.5,2.7,0.0,,0.3,13.5,1,1.0
2062514,2,04/27/2015 11:28:52 AM,04/27/2015 11:36:01 AM,N,5,-73.80343627929686,40.716827392578125,-73.8195571899414,40.70230484008789,2,1.83,0.1,0.0,0.0,0.0,0.0,,0.0,0.1,2,2.0
14148826,2,04/20/2015 11:40:38 AM,04/20/2015 11:54:24 AM,N,1,-73.91569519042967,40.8246955871582,-73.91812896728516,40.826271057128906,1,1.83,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
11564910,2,07/18/2015 02:10:18 AM,07/18/2015 02:19:33 AM,N,1,-73.99237823486328,40.68977355957031,-73.95986938476561,40.68827819824219,1,2.45,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0
16192179,1,06/07/2015 07:11:20 PM,06/07/2015 07:40:03 PM,N,1,-73.80784606933594,40.70035171508789,-73.75885772705078,40.698856353759766,1,5.3,22.5,0.0,0.5,0.0,0.0,,0.3,23.3,1,1.0
2021948,2,11/15/2015 12:25:49 AM,11/15/2015 12:33:23 AM,N,1,-73.9563217163086,40.68455123901367,-73.97421264648438,40.667793273925774,1,2.06,8.5,0.5,0.5,1.0,0.0,,0.3,10.8,1,1.0
13238192,2,06/17/2015 02:57:43 AM,06/17/2015 03:16:08 AM,N,1,-73.90137481689453,40.7226676940918,-73.98772430419923,40.682441711425774,2,7.67,24.5,0.5,0.5,0.0,0.0,,0.3,25.8,2,1.0
16458771,2,06/23/2015 09:58:34 AM,06/23/2015 10:05:44 AM,N,1,-73.94833374023438,40.82902145385742,-73.94164276123048,40.841991424560554,1,0.96,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
10913546,2,03/01/2015 11:45:33 AM,03/01/2015 11:48:13 AM,N,1,-73.88362884521484,40.747573852539055,-73.88462829589844,40.75373840332031,1,0.43,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
13613732,2,12/20/2015 04:36:34 PM,12/20/2015 04:43:31 PM,N,1,-73.91790008544923,40.7652473449707,-73.91490173339844,40.75584030151367,1,0.95,6.5,0.0,0.5,2.19,0.0,,0.3,9.49,1,1.0
15615012,2,04/18/2015 12:21:03 PM,04/18/2015 12:51:42 PM,N,1,-73.93846893310547,40.66928863525391,-73.95852661132812,40.7170295715332,1,4.59,21.5,0.0,0.5,4.46,0.0,,0.3,26.76,1,1.0
8503750,2,03/04/2015 10:34:24 PM,03/04/2015 10:41:10 PM,N,1,-73.98185729980467,40.66645050048828,-73.97972106933594,40.650856018066406,1,1.48,7.5,0.5,0.5,2.2,0.0,,0.3,11.0,1,1.0
1403696,1,02/24/2015 05:56:56 PM,02/24/2015 06:28:59 PM,N,1,-73.97583770751953,40.684024810791016,-73.95828247070312,40.72698211669922,1,4.1,21.0,1.0,0.5,0.0,0.0,,0.3,22.8,2,1.0
5452193,2,07/06/2015 08:35:41 PM,07/06/2015 08:41:12 PM,N,1,-73.92562866210938,40.76193237304688,-73.93476867675781,40.76932144165039,4,0.86,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1.0
18066074,2,12/23/2015 11:22:08 PM,12/23/2015 11:37:48 PM,N,1,-73.90947723388672,40.77525329589844,-73.9184341430664,40.74111175537109,1,3.18,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1.0
18542135,2,08/02/2015 12:42:48 AM,08/02/2015 12:51:54 AM,N,1,-73.83159637451173,40.71495819091797,-73.79143524169923,40.72587203979492,1,3.54,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1.0
11188057,2,07/19/2015 02:19:15 AM,07/19/2015 02:41:24 AM,N,1,-73.9822998046875,40.673858642578125,-73.91838073730467,40.773483276367195,1,10.88,32.0,0.5,0.5,6.66,0.0,,0.3,39.96,1,1.0
7854984,1,06/15/2015 09:52:49 AM,06/15/2015 10:21:54 AM,N,1,-73.9449691772461,40.83424758911133,-73.96598052978516,40.75880813598633,1,7.3,28.0,0.0,0.5,5.75,0.0,,0.3,34.55,1,1.0
6078079,1,12/01/2015 02:15:50 AM,12/01/2015 02:40:04 AM,N,1,-73.95152282714845,40.71408081054688,-73.97607421875,40.77962493896485,2,7.0,23.5,0.5,0.5,6.2,0.0,,0.3,31.0,1,1.0
16144568,2,10/20/2015 08:34:26 PM,10/20/2015 08:48:25 PM,N,1,-73.99105834960938,40.69292831420898,-73.97208404541014,40.69420623779297,1,1.54,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1,1.0
138530,2,02/09/2015 11:56:25 PM,02/10/2015 12:08:13 AM,N,1,-74.00342559814453,40.6552619934082,-74.02178192138672,40.62451553344727,1,2.68,11.5,0.5,0.5,3.2,0.0,,0.3,16.0,1,1.0
14907537,1,09/23/2015 04:20:00 PM,09/23/2015 04:51:19 PM,Y,1,-73.94246673583984,40.68572235107422,-73.78980255126953,40.646915435791016,1,10.8,33.5,1.0,0.5,7.05,0.0,,0.3,42.35,1,1.0
7186,2,02/14/2015 09:04:31 AM,02/14/2015 09:19:21 AM,N,1,-73.96092987060547,40.676063537597656,-73.94980621337889,40.680660247802734,3,1.96,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2,1.0
11516653,1,05/08/2015 04:56:22 PM,05/08/2015 04:58:28 PM,N,1,-73.93145751953125,40.75726318359375,-73.93464660644531,40.75676345825195,1,0.3,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,4,1.0
11459545,1,01/04/2015 02:17:52 AM,01/04/2015 02:35:14 AM,N,5,-73.88909149169923,40.81351852416992,-73.9233169555664,40.868850708007805,1,7.3,0.0,0.0,0.0,19.0,0.0,,0.0,19.0,1,2.0
13007295,2,10/26/2015 04:57:41 PM,10/26/2015 05:27:03 PM,N,1,-73.95905303955078,40.80949020385742,-73.87297821044923,40.77434158325195,1,7.48,27.0,1.0,0.5,6.0,5.54,,0.3,40.34,1,1.0
14364426,2,03/06/2015 02:46:14 PM,03/06/2015 03:29:25 PM,N,1,-73.97512054443358,40.674949645996094,-73.87059020996092,40.77227783203125,1,10.81,35.0,0.0,0.5,7.16,0.0,,0.3,42.96,1,1.0
1195712,2,02/17/2015 11:40:45 AM,02/17/2015 11:45:49 AM,N,1,-73.94534301757811,40.78645706176758,-73.9552230834961,40.78002166748047,1,0.87,5.5,0.0,0.5,1.0,0.0,,0.3,7.3,1,1.0
2797080,2,01/08/2015 05:36:02 AM,01/08/2015 05:42:13 AM,N,1,-73.98297882080078,40.69664764404297,-74.00011444091797,40.7182731628418,1,1.92,8.5,0.5,0.5,1.8,0.0,,0.3,11.6,1,1.0
9016478,1,08/18/2015 05:41:57 PM,08/18/2015 05:47:06 PM,N,1,-73.93917846679686,40.80512237548828,-73.93904876708984,40.79264068603516,1,1.2,6.0,0.5,0.5,1.5,0.0,,0.3,8.8,1,1.0
19215558,1,07/18/2015 02:28:00 PM,07/18/2015 02:41:07 PM,N,1,-73.98685455322266,40.68775177001953,-73.98377227783203,40.66440200805664,1,2.1,11.0,0.0,0.5,2.95,0.0,,0.3,14.75,1,1.0
17358175,2,08/01/2015 05:46:51 PM,08/01/2015 05:46:55 PM,N,1,-73.98612976074217,40.69764709472656,-73.98711395263672,40.69796371459961,1,0.03,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2,1.0
2777241,2,12/21/2015 06:08:05 PM,12/21/2015 06:15:51 PM,N,1,-73.92140960693358,40.76655960083008,-73.9172134399414,40.761226654052734,1,0.59,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
9945614,2,04/10/2015 01:41:39 PM,04/10/2015 01:54:18 PM,N,1,-73.95088958740233,40.82576751708984,-73.85592651367188,40.83129119873047,1,2.31,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
13448134,2,04/27/2015 07:17:33 PM,04/27/2015 07:26:17 PM,N,1,-73.97613525390625,40.67350769042969,-73.94922637939453,40.67153930664063,2,1.59,8.0,1.0,0.5,1.96,0.0,,0.3,11.76,1,1.0
9212358,2,11/06/2015 11:24:58 AM,11/06/2015 11:31:48 AM,N,1,-73.95471954345702,40.727149963378906,-73.95655059814453,40.716983795166016,1,0.98,6.5,0.0,0.5,1.82,0.0,,0.3,9.12,1,1.0
14837063,2,10/24/2015 08:10:52 PM,10/24/2015 08:11:28 PM,N,1,-73.92424011230467,40.679065704345696,-73.92469024658203,40.67906188964844,1,0.01,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2,1.0
6200637,2,06/25/2015 04:13:13 PM,06/25/2015 04:41:25 PM,N,1,-73.95714569091797,40.66297149658203,-73.95381927490233,40.71037292480469,1,4.13,20.0,1.0,0.5,0.0,0.0,,0.3,21.8,2,1.0
8267076,2,11/03/2015 07:57:46 PM,11/03/2015 08:14:15 PM,N,1,-73.8894805908203,40.87336730957031,-73.84219360351561,40.89155197143555,1,3.88,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,2,1.0
13925483,2,12/06/2015 12:00:39 PM,12/06/2015 12:15:01 PM,N,1,-73.9111099243164,40.76876068115234,-73.8668212890625,40.7356071472168,1,6.17,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2,1.0
2569891,1,07/26/2015 11:21:24 AM,07/26/2015 11:45:30 AM,N,1,-73.94908142089844,40.785110473632805,-73.99269866943358,40.74836730957031,1,5.2,20.0,0.0,0.5,0.0,0.0,,0.3,20.8,1,1.0
14826785,2,11/14/2015 09:46:30 AM,11/14/2015 10:16:25 AM,N,1,-73.96454620361328,40.807037353515625,-73.83216857910156,40.7593002319336,1,10.52,34.0,0.0,0.5,8.07,5.54,,0.3,48.41,1,1.0
8077637,2,08/11/2015 12:28:29 PM,08/11/2015 12:33:10 PM,N,1,-73.87723541259764,40.73680877685546,-73.8845443725586,40.74466323852539,1,0.6,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
14711102,2,11/09/2015 09:49:25 AM,11/09/2015 10:00:16 AM,N,5,-73.89089965820312,40.82100677490234,-73.92163848876953,40.8265037536621,1,1.64,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,2,2.0
16304098,2,08/07/2015 04:14:06 PM,08/07/2015 04:21:26 PM,N,1,-73.94947052001953,40.80206298828125,-73.94686126708984,40.81317138671875,1,0.99,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
6061873,1,05/01/2015 01:45:59 PM,05/01/2015 01:54:54 PM,N,1,-73.97422790527344,40.68624877929688,-73.95285797119139,40.68063735961913,2,1.2,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
13974386,2,08/03/2015 09:58:47 AM,08/03/2015 09:58:53 AM,N,5,-73.99069213867188,40.70281982421875,-73.99067687988281,40.70279693603516,1,0.0,35.0,0.0,0.0,0.0,0.0,,0.0,35.0,1,2.0
8960851,1,09/04/2015 09:57:27 PM,09/04/2015 09:59:54 PM,N,1,-73.95806121826173,40.721717834472656,-73.96289825439453,40.71728515625,1,0.4,3.5,0.5,0.5,0.95,0.0,,0.3,5.75,1,1.0
15717440,1,12/18/2015 10:54:56 PM,12/18/2015 10:59:37 PM,N,1,-73.97943878173827,40.67780685424805,-73.97763061523438,40.66663360595703,1,1.1,6.0,0.5,0.5,1.45,0.0,,0.3,8.75,1,1.0
11520856,1,12/31/2015 09:37:48 PM,12/31/2015 09:47:45 PM,N,1,-73.88575744628906,40.74770736694336,-73.86263275146483,40.75679397583008,2,1.7,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1.0
16673627,1,11/02/2015 05:23:44 PM,11/02/2015 06:04:35 PM,N,1,-73.87267303466798,40.8410758972168,-73.91079711914062,40.848514556884766,1,4.3,25.5,1.0,0.5,0.0,0.0,,0.3,27.3,2,1.0
